trial,method,matrix_type,signal_type,coherence_strength,n,m,k,m_over_n,k_over_m,noise_std,nrmse,precision,recall,f1,exact_support
130,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5326650324760844,0.603448275862069,0.603448275862069,0.603448275862069,0
130,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5270005129581162,0.603448275862069,0.603448275862069,0.603448275862069,0
130,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.519717256832479,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
130,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5198712998600685,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
131,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5113000570830003,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
131,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5211482598107322,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
131,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.489232753127158,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
131,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4865182263341006,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
132,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.44760133337780217,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
132,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.509318223023352,0.5,0.5,0.5,0
132,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.45427267283228245,0.5,0.5,0.5,0
132,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.39284123504749363,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
133,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7297847943242447,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
133,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7903756557962607,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
133,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7283752458810423,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
133,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7177035285110528,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
134,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4504177841411894,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
134,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.42860072826358486,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
134,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.42615764431193076,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
134,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4462726826230181,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
135,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7432753020533152,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
135,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7434382199380167,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
135,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9340809410633344,0.5,0.5,0.5,0
135,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.722431645957489,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
136,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.756150329034976,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
136,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8243000762239645,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
136,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7915763483516269,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
136,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7919353410910799,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
137,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5829264120425987,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
137,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6964126406556779,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
137,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5943365442422498,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
137,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4910389192382283,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
138,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6330859179551152,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
138,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6965375001625272,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
138,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5689816901751663,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
138,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4870331085834781,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
139,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.28646834393761955,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
139,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.29053758460847084,0.603448275862069,0.603448275862069,0.603448275862069,0
139,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.24966778380751187,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
139,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.27269720818080123,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
140,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4524570399584309,0.603448275862069,0.603448275862069,0.603448275862069,0
140,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4923111075437039,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
140,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5032778796285464,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
140,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4009359858638304,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
141,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8499790908195066,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
141,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8207667371149869,0.5,0.5,0.5,0
141,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9723290623801372,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
141,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8408587632986603,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
142,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9266632752160537,0.5,0.5,0.5,0
142,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9139933474485079,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
142,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9242117760370374,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
142,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8842949052286915,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
143,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6212090174278476,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
143,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6621420239420125,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
143,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6588148519162066,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
143,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6620607640613524,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
144,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8086374679499095,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
144,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8363303612036689,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
144,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8572734964879243,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
144,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7828325238195702,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
145,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8867721485124498,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
145,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0850197787141773,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
145,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0128113613662857,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
145,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8150326325899966,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
146,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.796858265972774,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
146,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8500944356548706,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
146,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.715398029546796,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
146,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6275601256398138,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
147,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.623591660628163,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
147,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6136081046384455,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
147,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6567031550856136,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
147,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6391171204812259,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
148,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6288931410686341,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
148,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6376861990997275,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
148,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5350248647187377,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
148,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5874995412455288,0.603448275862069,0.603448275862069,0.603448275862069,0
149,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5289404352592095,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
149,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5714333055390702,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
149,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6063736614643821,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
149,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5298608219530784,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
150,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.44933368117316425,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
150,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5070249188338074,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
150,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.36218838062603825,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
150,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.47850798754008456,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
151,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8851858867516794,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
151,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.1631692109291007,0.3275862068965517,0.3275862068965517,0.3275862068965517,0
151,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9870195601619876,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
151,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8248618667474843,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
152,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7875795411800283,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
152,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8007313495755615,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
152,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6521003927683369,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
152,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.69995814442092,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
153,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7669074409275604,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
153,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8980961366764497,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
153,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8126839054525768,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
153,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7860046672303759,0.5,0.5,0.5,0
154,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8206120404978736,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
154,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9207559861109822,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
154,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7189420288467838,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
154,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8009637935431039,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
155,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8546512992307367,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
155,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8260924411542023,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
155,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8990804758419131,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
155,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7977476166540307,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
156,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5632386103603345,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
156,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7436262526826787,0.5,0.5,0.5,0
156,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6830362745944895,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
156,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5568929656658476,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
157,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3854815844690365,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
157,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4101931505212799,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
157,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.39768667993949997,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
157,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3933655986801602,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
158,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.43467496676102885,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
158,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.46898437121205,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
158,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5301959382739939,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
158,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.42990476003227013,0.603448275862069,0.603448275862069,0.603448275862069,0
159,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7309409740648042,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
159,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8169066396699782,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
159,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8783956921265115,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
159,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7778622180408761,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
160,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.294285384027881,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
160,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.32778808297116746,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
160,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.35329607771001914,0.7068965517241379,0.7068965517241379,0.7068965517241379,0
160,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.29339678562532867,0.6896551724137931,0.6896551724137931,0.6896551724137931,0
161,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7522564204537616,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
161,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6191985420738302,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
161,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7792643781988772,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
161,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5385782480577828,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
162,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6407710277256624,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
162,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6653509789424303,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
162,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7039094966625992,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
162,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6438521065209247,0.5,0.5,0.5,0
163,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7096739975311616,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
163,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7703893381829207,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
163,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7864860797049832,0.3275862068965517,0.3275862068965517,0.3275862068965517,0
163,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6533646260129319,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
164,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.47251433282376754,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
164,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.502314507297283,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
164,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5651201189781928,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
164,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.47115184641073593,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
165,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5117652977558793,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
165,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5335672798689587,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
165,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5400340363527649,0.5,0.5,0.5,0
165,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.524617495808047,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
166,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.32105382845001196,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
166,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3316445112589976,0.603448275862069,0.603448275862069,0.603448275862069,0
166,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3177941736014557,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
166,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.2816224586336951,0.603448275862069,0.603448275862069,0.603448275862069,0
167,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4683054697432921,0.603448275862069,0.603448275862069,0.603448275862069,0
167,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4803758255928992,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
167,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.47278454147118404,0.603448275862069,0.603448275862069,0.603448275862069,0
167,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3937892644393347,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
168,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4627353947102947,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
168,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5259303158147278,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
168,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4579023506166726,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
168,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49598210627079753,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
169,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5998553742594412,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
169,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6283019934313151,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
169,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5868437737129228,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
169,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.41384642271889877,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
170,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3322528445937741,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
170,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.29325388750965553,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
170,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3690258000618456,0.603448275862069,0.603448275862069,0.603448275862069,0
170,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3231450022102954,0.603448275862069,0.603448275862069,0.603448275862069,0
171,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3620897916137384,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
171,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3705723823206664,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
171,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.2631547048856881,0.7241379310344828,0.7241379310344828,0.7241379310344829,0
171,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.35544692315154025,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
172,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8263946034622865,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
172,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8403867898314535,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
172,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.870553381341637,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
172,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8090842153077095,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
173,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8007134464933651,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
173,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8233809864716168,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
