trial,matrix_type,n,m,k,m_over_n,k_over_m,noise_std,method,nrmse,precision,recall,f1,exact_support
72,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5640022805868695,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
72,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.07120019271365616,0.8222222222222222,0.8222222222222222,0.8222222222222222,0
72,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.017583048334978205,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
72,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.017459848592698824,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
72,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.018151672304310557,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
73,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.6781405163522346,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
73,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.4697763578054754,0.4444444444444444,0.4444444444444444,0.4444444444444444,0
73,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.11746590096226636,0.7333333333333333,0.7333333333333333,0.7333333333333333,0
73,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.02150778505731171,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
73,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.015259013933896585,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
73,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.01885121392403525,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
74,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.6660322540394815,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
74,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5269610973102463,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
74,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.1453251264064979,0.7777777777777778,0.7777777777777778,0.7777777777777778,0
74,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.013046898520757825,1.0,1.0,1.0,1
74,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.05453813868693605,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
74,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.04547479824117292,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
75,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.6246590173124558,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
75,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5270012619887815,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
75,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.250194240105288,0.7555555555555555,0.7555555555555555,0.7555555555555555,0
75,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.31253066589149575,0.7555555555555555,0.7555555555555555,0.7555555555555555,0
75,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.14282552692251443,0.8666666666666667,0.8666666666666667,0.8666666666666667,0
75,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.13833928908159937,0.8666666666666667,0.8666666666666667,0.8666666666666667,0
76,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5054293345862994,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
76,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.4562888254275683,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
76,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.10662863204389071,0.7333333333333333,0.7333333333333333,0.7333333333333333,0
76,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.018880079773292653,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
76,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.014402173630985626,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
76,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.01433557128748116,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
77,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5967925964099304,0.4444444444444444,0.4444444444444444,0.4444444444444444,0
77,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5393458403030514,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
77,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.10255203712670447,0.8666666666666667,0.8666666666666667,0.8666666666666667,0
77,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.010920549293390541,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
77,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.040942311411038844,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
77,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.045034768848777273,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
78,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.3978583492533251,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
78,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.39983572463101763,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
78,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.030065519393201103,0.8666666666666667,0.8666666666666667,0.8666666666666667,0
78,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.020093271583503786,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
78,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.016107671922108716,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
78,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.016576428578039367,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
79,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.600620722175684,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
79,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.6162909907967293,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
79,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.2758759488435629,0.7333333333333333,0.7333333333333333,0.7333333333333333,0
79,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.016684262213154808,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
79,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.018252465953951216,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
79,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.020237103336142884,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
80,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.6773383636475878,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
80,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.646433069048687,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
80,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.11430052652795267,0.8222222222222222,0.8222222222222222,0.8222222222222222,0
80,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.01669933509567717,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
80,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.014570373500995933,1.0,1.0,1.0,1
80,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.014570373500995269,1.0,1.0,1.0,1
81,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5943778434109067,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
81,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5853050106778984,0.4444444444444444,0.4444444444444444,0.4444444444444444,0
81,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.1878170765203959,0.7111111111111111,0.7111111111111111,0.7111111111111111,0
81,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.011770728341557818,1.0,1.0,1.0,1
81,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.08652267358439486,0.8444444444444444,0.8444444444444444,0.8444444444444444,0
81,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.08883452834989157,0.8444444444444444,0.8444444444444444,0.8444444444444444,0
82,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5380781061161696,0.5111111111111111,0.5111111111111111,0.5111111111111111,0
82,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.45123180191318196,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
82,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.07915786868164051,0.8666666666666667,0.8666666666666667,0.8666666666666667,0
82,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.01563050462503939,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
82,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.016602346689551514,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
82,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.018195657464408543,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
83,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.4905122413422928,0.5111111111111111,0.5111111111111111,0.5111111111111111,0
83,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5645371577522846,0.4444444444444444,0.4444444444444444,0.4444444444444444,0
83,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.06412662800225785,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
83,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.015342285493490992,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
83,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.03761310970973582,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
83,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.03974284190306707,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
84,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.6199205643377743,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
84,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5776394744310603,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
84,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.2884229348404001,0.6888888888888889,0.6888888888888889,0.6888888888888889,0
84,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.017823721488780538,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
84,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.013688544016419394,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
84,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.016123964089189795,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
85,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5117587887144257,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
85,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5595189520638331,0.37777777777777777,0.37777777777777777,0.37777777777777777,0
85,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.19787632583687167,0.6888888888888889,0.6888888888888889,0.6888888888888889,0
85,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.02275614554601294,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
85,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.016350349591715257,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
85,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.016239452652772594,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
86,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5332701760393795,0.5333333333333333,0.5333333333333333,0.5333333333333333,0
86,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5764064624186783,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
86,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.06027983734109868,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
86,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.018999100374222925,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
86,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.016493201251064876,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
86,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.018804122304723014,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
87,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5387390200525659,0.37777777777777777,0.37777777777777777,0.37777777777777777,0
87,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.49238405891110903,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
87,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.09695710661016672,0.7777777777777778,0.7777777777777778,0.7777777777777778,0
87,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.01397874809368452,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
87,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.013162949417436034,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
87,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.01309985630102739,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
88,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5188481755502202,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
88,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5009143883969491,0.5111111111111111,0.5111111111111111,0.5111111111111111,0
88,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.137270045409355,0.7777777777777778,0.7777777777777778,0.7777777777777778,0
88,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.01536126332323614,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
88,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.018937174672475233,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
88,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.02037975881502904,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
89,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5264191976808045,0.4444444444444444,0.4444444444444444,0.4444444444444444,0
89,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5780887477681144,0.4,0.4,0.4000000000000001,0
89,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.08122354861535695,0.8,0.8,0.8000000000000002,0
89,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.0289874920495351,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
89,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.012141211933910791,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
89,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.0121412119339107,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
90,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5688934148266321,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
90,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.4406740443726015,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
90,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.14076206739631894,0.7777777777777778,0.7777777777777778,0.7777777777777778,0
90,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.02239760447557559,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
90,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.020507993455882337,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
90,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.020861292310954297,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
91,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.6203445608840137,0.4444444444444444,0.4444444444444444,0.4444444444444444,0
91,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.5463238578981399,0.4666666666666667,0.4666666666666667,0.4666666666666667,0
91,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.07992562238779208,0.8444444444444444,0.8444444444444444,0.8444444444444444,0
91,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.01411929690903323,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
91,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.02268732721747235,0.9111111111111111,0.9111111111111111,0.9111111111111111,0
91,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.012357865234498687,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
92,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5798333667545448,0.4,0.4,0.4000000000000001,0
92,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.7167673758803745,0.35555555555555557,0.35555555555555557,0.35555555555555557,0
92,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.22513384597341446,0.7333333333333333,0.7333333333333333,0.7333333333333333,0
92,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.37879393431806285,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
92,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.013275648275243048,1.0,1.0,1.0,1
92,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.013275648275242762,1.0,1.0,1.0,1
93,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.7026906475554514,0.4,0.4,0.4000000000000001,0
93,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.37645575152302546,0.5333333333333333,0.5333333333333333,0.5333333333333333,0
93,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.0314765620076204,0.9333333333333333,0.9333333333333333,0.9333333333333333,0
93,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.012246597901525522,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
93,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.013743682678239081,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
93,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.013743682678238731,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
94,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.5188128873523071,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
94,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.45373402279001773,0.5555555555555556,0.5555555555555556,0.5555555555555556,0
94,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.10855668715714321,0.8444444444444444,0.8444444444444444,0.8444444444444444,0
94,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.02388333154935788,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
94,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.019084955201759877,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
94,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.019084955201759943,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
95,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.4945875703289485,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
95,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.422313930957263,0.5333333333333333,0.5333333333333333,0.5333333333333333,0
95,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.05973120627485087,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
95,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.016626836372781704,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
95,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.060779491195704485,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
95,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.059642649615574264,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
96,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.4997702071368514,0.4222222222222222,0.4222222222222222,0.4222222222222222,0
96,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.4044403438340189,0.5333333333333333,0.5333333333333333,0.5333333333333333,0
96,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.07376411627510811,0.8,0.8,0.8000000000000002,0
96,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.014101609800721029,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
96,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.011427279999220144,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
96,gaussian,256,128,45,0.5,0.3515625,0.01,OMP_LearnedUnion,0.01142727999922006,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
97,gaussian,256,128,45,0.5,0.3515625,0.01,CorrelationTopK,0.7077011576142151,0.35555555555555557,0.35555555555555557,0.35555555555555557,0
97,gaussian,256,128,45,0.5,0.3515625,0.01,LearnedSupportMLP,0.48377144819093193,0.4888888888888889,0.4888888888888889,0.4888888888888889,0
97,gaussian,256,128,45,0.5,0.3515625,0.01,CoSaMP,0.19288245765983678,0.6,0.6,0.6,0
97,gaussian,256,128,45,0.5,0.3515625,0.01,SubspacePursuit,0.026398852368604165,0.9555555555555556,0.9555555555555556,0.9555555555555556,0
97,gaussian,256,128,45,0.5,0.3515625,0.01,OMP,0.01889343602943866,0.9777777777777777,0.9777777777777777,0.9777777777777777,0
